timestamp,renewable_kw,load_kw,price_import_per_kwh,price_export_per_kwh
2024-02-07 03:00:00,28.762558,122.621475,0.10419017,0.07814263
2024-02-07 03:15:00,29.336061,119.51754,0.096671425,0.07250357
2024-02-07 03:30:00,27.366255,119.31688,0.10093087,0.07569815
2024-02-07 03:45:00,23.465593,113.96432,0.1025531,0.076914825
2024-02-07 04:00:00,26.70862,111.60175,0.09749513,0.07312135
2024-02-07 04:15:00,27.277164,113.870674,0.10450882,0.07838161
2024-02-07 04:30:00,26.842451,116.026146,0.09333489,0.07000117
2024-02-07 04:45:00,26.74489,110.97573,0.096668236,0.072501175
2024-02-07 05:00:00,25.654728,107.19225,0.09318525,0.069888934
2024-02-07 05:15:00,24.506931,104.02667,0.0970565,0.07279237
2024-02-07 05:30:00,23.13009,108.46718,0.09938166,0.07453625
2024-02-07 05:45:00,20.218845,104.2721,0.10332601,0.0774945
2024-02-07 06:00:00,24.336138,105.0543,0.09937884,0.07453413
2024-02-07 06:15:00,28.879122,103.25897,0.097618505,0.07321388
2024-02-07 06:30:00,34.42734,101.33398,0.09380311,0.07035233
2024-02-07 06:45:00,35.376698,103.21402,0.09514329,0.07135747
2024-02-07 07:00:00,43.995556,103.21802,0.10124083,0.07593062
2024-02-07 07:15:00,51.362553,107.860855,0.10352582,0.07764436
2024-02-07 07:30:00,51.833042,102.074165,0.098323114,0.07374234
2024-02-07 07:45:00,55.83128,104.50651,0.104844056,0.07863305
2024-02-07 08:00:00,60.688557,93.99768,0.09620033,0.072150245
2024-02-07 08:15:00,68.071014,90.06311,0.09843784,0.07382838
2024-02-07 08:30:00,65.69783,95.66192,0.09877542,0.07408156
2024-02-07 08:45:00,71.67731,98.46565,0.10611766,0.07958824
2024-02-07 09:00:00,72.96922,97.216194,0.10053464,0.07540098
2024-02-07 09:15:00,76.52995,98.70182,0.09280627,0.0696047
2024-02-07 09:30:00,80.324875,83.22399,0.10380662,0.07785496
2024-02-07 09:45:00,85.65149,97.96717,0.10738371,0.08053778
2024-02-07 10:00:00,88.81346,93.955185,0.099001035,0.07425078
2024-02-07 10:15:00,88.074585,86.16981,0.096411675,0.07230876
2024-02-07 10:30:00,88.0957,95.0481,0.10345703,0.077592775
2024-02-07 10:45:00,95.20158,92.71648,0.10785706,0.080892794
2024-02-07 11:00:00,90.41895,93.52492,0.103394926,0.077546194
2024-02-07 11:15:00,90.875984,96.03498,0.093507975,0.07013098
2024-02-07 11:30:00,88.895615,93.87509,0.10301873,0.07726405
2024-02-07 11:45:00,95.34613,86.45456,0.10161683,0.07621262
2024-02-07 12:00:00,94.27964,92.04123,0.09618148,0.07213611
2024-02-07 12:15:00,96.649605,86.48468,0.105155274,0.07886645
2024-02-07 12:30:00,88.189705,95.966415,0.101753406,0.07631505
2024-02-07 12:45:00,92.7274,99.44817,0.105259836,0.07894488
2024-02-07 13:00:00,88.48613,89.44574,0.095754094,0.07181557
2024-02-07 13:15:00,88.19163,92.347694,0.10159511,0.076196335
2024-02-07 13:30:00,81.22377,92.190155,0.096419625,0.07231472
2024-02-07 13:45:00,85.110535,94.65126,0.10099067,0.075743005
2024-02-07 14:00:00,81.127655,98.921776,0.1059089,0.079431675
2024-02-07 14:15:00,76.59346,96.3595,0.09429433,0.07072075
2024-02-07 14:30:00,74.826935,101.65242,0.094523996,0.070893
2024-02-07 14:45:00,68.63331,104.26125,0.1038219,0.07786643
2024-02-07 15:00:00,65.40966,105.407036,0.09994351,0.07495763
2024-02-07 15:15:00,61.8379,97.56608,0.10468505,0.07851379
2024-02-07 15:30:00,55.063885,108.65541,0.09677086,0.07257815
2024-02-07 15:45:00,56.32285,110.07838,0.100204766,0.075153574
2024-02-07 16:00:00,52.655785,111.55197,0.102752514,0.07706439
2024-02-07 16:15:00,44.40496,105.85712,0.1008408,0.075630605
2024-02-07 16:30:00,41.920033,104.64316,0.092845015,0.06963376
2024-02-07 16:45:00,36.009094,104.88578,0.111290395,0.0834678
2024-02-07 17:00:00,32.433857,105.59288,0.1808493,0.13563699
2024-02-07 17:15:00,25.700314,111.224014,0.17463835,0.13097875
2024-02-07 17:30:00,20.32841,115.74088,0.1812568,0.13594261
2024-02-07 17:45:00,19.321663,118.73786,0.18171659,0.13628744
2024-02-07 18:00:00,12.215405,112.716515,0.1839757,0.13798177
2024-02-07 18:15:00,16.76945,115.63116,0.1837086,0.13778144
2024-02-07 18:30:00,13.222529,116.47156,0.17914464,0.13435847
2024-02-07 18:45:00,11.703285,115.420074,0.17311169,0.12983377
2024-02-07 19:00:00,16.453882,121.943,0.18184546,0.1363841
2024-02-07 19:15:00,15.723291,121.45166,0.17343034,0.13007276
2024-02-07 19:30:00,16.392279,121.524994,0.18486099,0.13864574
2024-02-07 19:45:00,17.809687,123.301445,0.17706898,0.13280173
2024-02-07 20:00:00,14.623853,125.18973,0.18253985,0.13690488
2024-02-07 20:15:00,16.18477,125.954865,0.17737533,0.1330315
2024-02-07 20:30:00,16.612894,120.92641,0.17803186,0.1335239
2024-02-07 20:45:00,14.895284,128.55177,0.17679612,0.13259709
2024-02-07 21:00:00,17.47282,126.60992,0.18286434,0.13714825
2024-02-07 21:15:00,21.195984,124.40524,0.17751461,0.13313596
2024-02-07 21:30:00,19.518888,127.56675,0.18307413,0.1373056
2024-02-07 21:45:00,16.868599,128.42265,0.17761925,0.13321443
2024-02-07 22:00:00,16.958874,131.7138,0.17907433,0.13430575
2024-02-07 22:15:00,23.90107,123.46951,0.10014226,0.075106695
2024-02-07 22:30:00,20.880833,133.14595,0.100615285,0.07546147
2024-02-07 22:45:00,20.24349,128.05412,0.09630319,0.07222739
2024-02-07 23:00:00,21.452017,125.97539,0.10281523,0.07711142
2024-02-07 23:15:00,19.48995,125.81442,0.098914646,0.07418598
2024-02-07 23:30:00,25.71628,123.84054,0.1021756,0.0766317
2024-02-07 23:45:00,22.48866,120.690475,0.09993509,0.07495131
2024-02-08 00:00:00,26.391657,130.09627,0.10234582,0.07675936
2024-02-08 00:15:00,24.118021,134.96828,0.09835464,0.07376598
2024-02-08 00:30:00,27.20589,120.15938,0.09684161,0.07263121
2024-02-08 00:45:00,25.165146,122.341995,0.101707436,0.07628058
2024-02-08 01:00:00,26.634668,128.59479,0.09802507,0.0735188
2024-02-08 01:15:00,26.613169,124.783905,0.10583515,0.07937636
2024-02-08 01:30:00,26.637617,127.618034,0.10027063,0.07520297
2024-02-08 01:45:00,26.271309,123.126236,0.094505474,0.07087911
2024-02-08 02:00:00,25.261703,120.40541,0.097658135,0.0732436
2024-02-08 02:15:00,29.67715,120.96486,0.09600278,0.07200209
2024-02-08 02:30:00,24.117685,111.429344,0.10429168,0.07821876
2024-02-08 02:45:00,25.991486,115.42633,0.10309416,0.07732062
2024-02-08 03:00:00,26.02977,122.79311,0.09975583,0.07481687
2024-02-08 03:15:00,26.787752,122.7288,0.101160295,0.07587022
2024-02-08 03:30:00,25.072613,122.51297,0.09964928,0.07473696
2024-02-08 03:45:00,26.475773,117.54939,0.10344161,0.077581204
2024-02-08 04:00:00,25.38972,105.63447,0.102079324,0.0765595
2024-02-08 04:15:00,22.411537,110.9716,0.10279991,0.07709993
2024-02-08 04:30:00,25.41014,117.648094,0.099232614,0.07442446
2024-02-08 04:45:00,22.973852,117.66948,0.09747376,0.07310532
2024-02-08 05:00:00,21.45943,115.45059,0.10266025,0.076995194
2024-02-08 05:15:00,24.925503,107.87774,0.10620537,0.07965402
2024-02-08 05:30:00,25.322594,102.424225,0.104424044,0.07831803
2024-02-08 05:45:00,25.068111,106.32584,0.10632664,0.07974498
2024-02-08 06:00:00,24.791197,105.40049,0.10064813,0.075486094
2024-02-08 06:15:00,24.641838,110.47635,0.09612004,0.07209003
2024-02-08 06:30:00,30.590155,104.022865,0.09647525,0.07235644
2024-02-08 06:45:00,41.99883,102.10553,0.10551828,0.07913871
2024-02-08 07:00:00,40.611107,101.29398,0.09255223,0.06941417
2024-02-08 07:15:00,48.475147,101.599174,0.10601903,0.07951427
2024-02-08 07:30:00,50.30227,101.54806,0.096849464,0.072637096
2024-02-08 07:45:00,56.113956,95.23363,0.10769356,0.08077017
2024-02-08 08:00:00,58.804043,93.041595,0.099717595,0.0747882
2024-02-08 08:15:00,65.129425,101.94912,0.10289028,0.07716771
2024-02-08 08:30:00,68.01867,89.15548,0.10954019,0.08215514
2024-02-08 08:45:00,70.37431,101.58453,0.09867941,0.07400956
2024-02-08 09:00:00,72.46819,86.76883,0.09861227,0.0739592
2024-02-08 09:15:00,78.159515,91.51813,0.097220644,0.07291549
2024-02-08 09:30:00,77.99862,97.25758,0.09599287,0.071994655
2024-02-08 09:45:00,83.811806,92.95663,0.098680705,0.07401053
2024-02-08 10:00:00,90.464455,87.34743,0.09778064,0.073335476
2024-02-08 10:15:00,89.87864,94.051575,0.09499897,0.07124923
2024-02-08 10:30:00,90.28559,92.42201,0.09915808,0.07436856
2024-02-08 10:45:00,90.04488,91.17435,0.101799145,0.07634936
2024-02-08 11:00:00,87.39655,89.50431,0.09641638,0.07231229
2024-02-08 11:15:00,89.37369,91.900116,0.0993502,0.07451265
2024-02-08 11:30:00,95.011086,89.8263,0.10562602,0.07921951
2024-02-08 11:45:00,90.974434,102.08399,0.09432188,0.07074141
2024-02-08 12:00:00,90.94464,91.65327,0.10772667,0.080795005
2024-02-08 12:15:00,91.48269,91.460236,0.097303905,0.07297793
2024-02-08 12:30:00,88.844666,91.20363,0.10080362,0.07560271
2024-02-08 12:45:00,87.35753,100.964096,0.10511665,0.07883749
2024-02-08 13:00:00,88.24491,87.85528,0.10633736,0.07975302
2024-02-08 13:15:00,84.79637,96.471275,0.101879284,0.07640947
2024-02-08 13:30:00,83.037285,94.762474,0.09722198,0.072916485
2024-02-08 13:45:00,80.61199,90.77328,0.09686875,0.072651565
2024-02-08 14:00:00,80.59934,93.99577,0.09770043,0.07327532
2024-02-08 14:15:00,76.20703,99.39959,0.10755703,0.08066777
2024-02-08 14:30:00,73.179565,95.584724,0.09846742,0.073850565
2024-02-08 14:45:00,71.35819,101.03799,0.10129451,0.07597088
2024-02-08 15:00:00,66.28446,107.91661,0.09582497,0.07186873
2024-02-08 15:15:00,62.20828,102.72121,0.09537463,0.07153097
2024-02-08 15:30:00,59.710243,97.297646,0.10010557,0.07507918
2024-02-08 15:45:00,55.935726,100.826904,0.09870102,0.074025765
2024-02-08 16:00:00,49.97845,104.19963,0.09899318,0.07424489
2024-02-08 16:15:00,45.968864,105.07943,0.09408372,0.070562795
2024-02-08 16:30:00,39.660046,108.25858,0.099706054,0.07477954
2024-02-08 16:45:00,34.81881,110.07252,0.10619708,0.07964781
2024-02-08 17:00:00,33.315605,116.92211,0.17658785,0.1324409
2024-02-08 17:15:00,27.845352,111.16238,0.18358974,0.13769232
2024-02-08 17:30:00,23.005856,107.74069,0.16614255,0.124606915
2024-02-08 17:45:00,17.779222,118.126854,0.17679062,0.13259298
2024-02-08 18:00:00,12.435554,119.710846,0.17235844,0.12926884
2024-02-08 18:15:00,14.118055,116.71568,0.18494482,0.13870862
2024-02-08 18:30:00,15.000127,115.902725,0.18351512,0.13763633
2024-02-08 18:45:00,15.377897,120.451385,0.17586267,0.131897
2024-02-08 19:00:00,13.798445,118.15568,0.18115711,0.13586783
2024-02-08 19:15:00,17.235678,111.77743,0.18480684,0.13860513
2024-02-08 19:30:00,15.395453,123.2116,0.18542877,0.13907158
2024-02-08 19:45:00,16.693237,125.43723,0.17837684,0.13378264
2024-02-08 20:00:00,16.49362,128.49226,0.17116459,0.12837344
2024-02-08 20:15:00,16.933292,120.610085,0.17640585,0.13230439
2024-02-08 20:30:00,15.484289,125.18503,0.18306458,0.13729843
2024-02-08 20:45:00,18.879478,125.95765,0.18839559,0.14129668
2024-02-08 21:00:00,23.69059,125.929985,0.1797827,0.13483703
2024-02-08 21:15:00,17.773634,126.603134,0.17757273,0.13317955
2024-02-08 21:30:00,19.186201,126.77837,0.18959746,0.14219809
2024-02-08 21:45:00,18.66831,127.89174,0.18162294,0.1362172
2024-02-08 22:00:00,19.094513,130.3494,0.17508894,0.1313167
2024-02-08 22:15:00,23.660418,132.5353,0.09952437,0.07464328
2024-02-08 22:30:00,19.715528,124.82068,0.10399971,0.077999786
2024-02-08 22:45:00,20.590149,127.27225,0.0997185,0.074788876
2024-02-08 23:00:00,18.825014,126.30957,0.10317744,0.077383086
2024-02-08 23:15:00,20.929342,125.69877,0.09357997,0.070184976
2024-02-08 23:30:00,19.45329,121.38188,0.09426331,0.07069748
2024-02-08 23:45:00,24.538376,127.75103,0.097060576,0.072795436
2024-02-09 00:00:00,29.256248,129.30394,0.09887123,0.07415342
2024-02-09 00:15:00,23.28136,126.42434,0.101335794,0.076001845
2024-02-09 00:30:00,21.01331,126.594,0.10254704,0.07691028
2024-02-09 00:45:00,26.451756,127.81745,0.10986446,0.08239834
2024-02-09 01:00:00,23.474352,131.23294,0.09704577,0.072784334
2024-02-09 01:15:00,27.773676,123.28739,0.09874404,0.07405803
2024-02-09 01:30:00,24.826977,119.59391,0.09715738,0.072868034
2024-02-09 01:45:00,24.311808,123.17136,0.10431755,0.07823817
2024-02-09 02:00:00,25.37149,130.26216,0.1045358,0.07840185
2024-02-09 02:15:00,27.361835,117.224625,0.09820938,0.073657036
2024-02-09 02:30:00,25.476717,123.55824,0.108262986,0.08119724
2024-02-09 02:45:00,24.989422,124.63192,0.09716441,0.0728733
2024-02-09 03:00:00,25.602335,109.537865,0.10411967,0.07808975
2024-02-09 03:15:00,23.439161,119.60209,0.10581809,0.07936357
2024-02-09 03:30:00,26.725622,119.30195,0.09455368,0.07091526
2024-02-09 03:45:00,22.272827,114.71657,0.10231053,0.076732896
2024-02-09 04:00:00,24.839163,112.07299,0.08909982,0.06682486
2024-02-09 04:15:00,27.094213,111.14898,0.10329685,0.077472635
2024-02-09 04:30:00,25.997131,111.035194,0.09559358,0.071695186
2024-02-09 04:45:00,26.355623,109.96888,0.10226988,0.07670241
2024-02-09 05:00:00,24.798111,108.03689,0.10301995,0.077264965
2024-02-09 05:15:00,26.99125,107.44485,0.10448056,0.078360416
2024-02-09 05:30:00,26.196224,112.4137,0.103560865,0.07767065
2024-02-09 05:45:00,24.906998,101.63066,0.10022358,0.075167686
2024-02-09 06:00:00,25.511946,98.34503,0.098478094,0.073858574
2024-02-09 06:15:00,30.007862,109.04123,0.09970245,0.074776836
2024-02-09 06:30:00,32.43326,102.34363,0.09553599,0.071651995
2024-02-09 06:45:00,35.363987,100.48587,0.09915325,0.07436494
2024-02-09 07:00:00,43.546246,100.55513,0.09883722,0.07412791
2024-02-09 07:15:00,48.345642,100.836845,0.096847124,0.072635345
2024-02-09 07:30:00,53.857086,96.94609,0.09303523,0.06977642
2024-02-09 07:45:00,54.081966,100.1555,0.094892256,0.07116919
2024-02-09 08:00:00,58.257687,93.42303,0.08739956,0.065549664
2024-02-09 08:15:00,64.92614,95.25958,0.09876849,0.07407636
2024-02-09 08:30:00,67.60279,86.860855,0.101441994,0.0760815
2024-02-09 08:45:00,67.49937,99.722496,0.089269735,0.0669523
2024-02-09 09:00:00,75.318756,93.70719,0.10094686,0.07571015
2024-02-09 09:15:00,73.91912,96.53671,0.0995101,0.07463258
2024-02-09 09:30:00,78.53354,95.27647,0.09529298,0.07146973
2024-02-09 09:45:00,85.66021,95.15452,0.09827518,0.07370639
2024-02-09 10:00:00,88.861244,92.58223,0.10420322,0.07815241
2024-02-09 10:15:00,84.74699,93.89877,0.09610324,0.07207743
2024-02-09 10:30:00,88.19011,88.30885,0.10031541,0.07523655
2024-02-09 10:45:00,90.301346,87.35383,0.10138638,0.07603979
2024-02-09 11:00:00,94.83652,91.59557,0.09671117,0.07253338
2024-02-09 11:15:00,91.032524,89.319435,0.10403308,0.07802481
2024-02-09 11:30:00,91.49173,97.85585,0.10161536,0.07621153
2024-02-09 11:45:00,95.6514,93.84644,0.098992355,0.07424427
2024-02-09 12:00:00,91.59357,89.747406,0.10945296,0.08208972
2024-02-09 12:15:00,93.25839,91.8691,0.104050316,0.07803774
2024-02-09 12:30:00,88.01447,93.9022,0.093255356,0.06994152
2024-02-09 12:45:00,89.4686,93.58428,0.098443374,0.07383253
2024-02-09 13:00:00,85.026665,95.49853,0.109866574,0.08239993
2024-02-09 13:15:00,84.46856,95.30817,0.09607127,0.072053455
2024-02-09 13:30:00,86.19772,90.157005,0.10026534,0.075199
2024-02-09 13:45:00,82.07456,87.863266,0.10492398,0.07869298
2024-02-09 14:00:00,78.91641,95.77764,0.102609284,0.076956965
2024-02-09 14:15:00,75.17378,100.37375,0.10318588,0.07738941
2024-02-09 14:30:00,73.09539,97.59282,0.102950364,0.07721277
2024-02-09 14:45:00,70.76653,104.94599,0.100101575,0.07507618
2024-02-09 15:00:00,68.53438,100.812454,0.09683074,0.07262306
2024-02-09 15:15:00,57.514492,107.46759,0.10173906,0.076304294
2024-02-09 15:30:00,57.10582,107.71931,0.098388895,0.07379167
2024-02-09 15:45:00,54.917526,108.419235,0.0980746,0.07355595
2024-02-09 16:00:00,50.07487,100.52721,0.10592989,0.07944742
2024-02-09 16:15:00,46.614403,106.55694,0.098476015,0.07385702
2024-02-09 16:30:00,41.758705,112.54162,0.106824525,0.080118395
2024-02-09 16:45:00,35.93044,109.912125,0.101027064,0.0757703
2024-02-09 17:00:00,30.723602,112.21744,0.17936341,0.13452256
2024-02-09 17:15:00,26.464464,105.6257,0.17272976,0.12954731
2024-02-09 17:30:00,24.392744,120.024635,0.18847942,0.14135957
2024-02-09 17:45:00,15.753498,110.34613,0.17997614,0.1349821
2024-02-09 18:00:00,12.217533,106.681046,0.17091689,0.12818767
2024-02-09 18:15:00,13.091916,114.38141,0.18395092,0.13796318
2024-02-09 18:30:00,16.25061,107.09837,0.17979924,0.13484943
2024-02-09 18:45:00,12.954824,113.6207,0.1762747,0.13220602
2024-02-09 19:00:00,15.917614,129.23405,0.18372475,0.13779356
2024-02-09 19:15:00,16.92565,118.4801,0.16980508,0.1273538
2024-02-09 19:30:00,14.811024,115.24655,0.17714363,0.13285773
2024-02-09 19:45:00,15.007048,121.96941,0.1788024,0.1341018
2024-02-09 20:00:00,15.2713375,119.1367,0.18340875,0.13755657
2024-02-09 20:15:00,15.927632,126.991196,0.18896101,0.14172076
2024-02-09 20:30:00,18.664272,120.72218,0.17902093,0.1342657
2024-02-09 20:45:00,17.938797,126.049385,0.18183978,0.13637984
2024-02-09 21:00:00,18.470581,121.00022,0.19099356,0.14324518
2024-02-09 21:15:00,16.272778,136.53983,0.18001896,0.13501422
2024-02-09 21:30:00,17.109232,128.64432,0.1818728,0.1364046
2024-02-09 21:45:00,23.847614,126.462715,0.1750506,0.13128795
2024-02-09 22:00:00,19.714901,126.214836,0.18783668,0.1408775
2024-02-09 22:15:00,19.021975,125.439735,0.0971481,0.072861075
2024-02-09 22:30:00,23.923668,124.80235,0.101074286,0.075805716
2024-02-09 22:45:00,22.101927,124.80787,0.10096095,0.075720705
2024-02-09 23:00:00,23.156311,134.71332,0.10034136,0.07525601
2024-02-09 23:15:00,22.16847,125.751,0.09826275,0.07369706
2024-02-09 23:30:00,22.232744,119.32833,0.100965306,0.07572398
2024-02-09 23:45:00,22.935595,122.990265,0.10702939,0.08027204
2024-02-10 00:00:00,20.891378,131.09756,0.10912374,0.0818428
2024-02-10 00:15:00,23.838863,126.035446,0.09929943,0.07447457
2024-02-10 00:30:00,24.938892,126.09351,0.09820215,0.07365161
2024-02-10 00:45:00,28.352682,130.82297,0.096764944,0.07257371
2024-02-10 01:00:00,25.1002,122.47979,0.11074454,0.08305841
2024-02-10 01:15:00,20.506628,127.496124,0.10051534,0.07538651
2024-02-10 01:30:00,25.203064,121.608826,0.10446017,0.07834513
2024-02-10 01:45:00,31.05445,125.836624,0.102786645,0.07708998
2024-02-10 02:00:00,27.460138,121.163376,0.10883361,0.08162521
2024-02-10 02:15:00,24.224503,120.90203,0.0990092,0.0742569
2024-02-10 02:30:00,27.113771,124.238235,0.09557173,0.071678795
2024-02-10 02:45:00,24.498844,122.99236,0.10743781,0.08057836
2024-02-10 03:00:00,23.292383,118.33829,0.10361323,0.07770992
2024-02-10 03:15:00,25.286133,116.0747,0.10182513,0.07636885
2024-02-10 03:30:00,26.11461,123.2849,0.10614077,0.07960558
2024-02-10 03:45:00,22.10197,118.143234,0.10205332,0.07653999
2024-02-10 04:00:00,23.429087,113.09418,0.106279604,0.0797097
2024-02-10 04:15:00,25.596113,110.89929,0.10098637,0.07573978
2024-02-10 04:30:00,24.574688,116.44906,0.103607796,0.077705845
2024-02-10 04:45:00,25.964605,111.63886,0.102105565,0.076579176
2024-02-10 05:00:00,22.498865,109.34579,0.09869887,0.07402415
2024-02-10 05:15:00,26.079985,109.282646,0.09917844,0.07438383
2024-02-10 05:30:00,21.979307,109.00172,0.098428555,0.07382142
2024-02-10 05:45:00,27.300184,106.26162,0.10106195,0.07579646
2024-02-10 06:00:00,20.225338,110.15601,0.09817679,0.07363259
2024-02-10 06:15:00,26.321907,109.25144,0.1017436,0.0763077
2024-02-10 06:30:00,34.14693,105.23926,0.101607606,0.07620571
2024-02-10 06:45:00,41.380253,107.53768,0.100820616,0.075615466
2024-02-10 07:00:00,43.33561,101.03399,0.10089008,0.07566756
2024-02-10 07:15:00,48.37918,102.76106,0.09773537,0.073301524
2024-02-10 07:30:00,51.711216,103.06012,0.098872095,0.07415407
2024-02-10 07:45:00,53.901814,102.20793,0.09331757,0.069988176
2024-02-10 08:00:00,59.090275,100.93607,0.09952053,0.07464039
2024-02-10 08:15:00,61.58252,98.991646,0.09605676,0.07204257
2024-02-10 08:30:00,65.187706,103.54816,0.10039941,0.07529956
2024-02-10 08:45:00,72.074394,92.87476,0.09714205,0.07285653
2024-02-10 09:00:00,72.32218,93.790665,0.09179731,0.068847984
2024-02-10 09:15:00,78.26307,92.99825,0.10900977,0.08175733
2024-02-10 09:30:00,77.82041,91.8979,0.09907428,0.07430571
2024-02-10 09:45:00,83.549614,85.000175,0.10578823,0.07934117
2024-02-10 10:00:00,84.234116,98.11279,0.097892046,0.073419034
2024-02-10 10:15:00,89.99153,88.2417,0.106792465,0.08009435
2024-02-10 10:30:00,89.49633,92.83325,0.09539321,0.07154491
2024-02-10 10:45:00,92.68767,86.3511,0.100704126,0.07552809
2024-02-10 11:00:00,89.76277,94.482864,0.09563085,0.07172313
2024-02-10 11:15:00,92.13055,88.89696,0.11040297,0.08280223
2024-02-10 11:30:00,90.48332,87.610146,0.09900296,0.07425222
2024-02-10 11:45:00,91.72673,93.12324,0.10331381,0.07748536
2024-02-10 12:00:00,91.81894,89.810394,0.10180231,0.07635173
2024-02-10 12:15:00,90.362274,90.65862,0.099897936,0.074923456
2024-02-10 12:30:00,88.53775,94.05733,0.10207088,0.07655316
2024-02-10 12:45:00,86.98403,97.05625,0.10543669,0.07907752
2024-02-10 13:00:00,83.66637,91.13794,0.10267282,0.07700462
2024-02-10 13:15:00,84.466736,91.06878,0.10064982,0.07548737
2024-02-10 13:30:00,85.774315,95.81357,0.10207729,0.07655797
2024-02-10 13:45:00,78.97738,98.62389,0.10766016,0.080745116
2024-02-10 14:00:00,76.818375,103.1231,0.09833276,0.07374957
2024-02-10 14:15:00,80.253075,93.84646,0.09258445,0.06943834
2024-02-10 14:30:00,72.26372,97.77043,0.095614,0.0717105
2024-02-10 14:45:00,70.8064,104.70288,0.09591151,0.07193363
2024-02-10 15:00:00,67.85318,108.89238,0.096474886,0.072356164
2024-02-10 15:15:00,64.089836,98.06644,0.09661237,0.07245928
2024-02-10 15:30:00,55.724712,100.15645,0.0999056,0.0749292
2024-02-10 15:45:00,54.13721,105.73849,0.10098967,0.07574225
2024-02-10 16:00:00,47.036144,103.03028,0.10094669,0.07571001
2024-02-10 16:15:00,50.700283,103.45145,0.09707889,0.07280917
2024-02-10 16:30:00,38.033875,108.62841,0.1039756,0.0779817
2024-02-10 16:45:00,34.444492,115.020424,0.10213783,0.07660337
2024-02-10 17:00:00,29.696108,104.76207,0.18632524,0.13974392
2024-02-10 17:15:00,23.962147,117.17059,0.18338706,0.1375403
2024-02-10 17:30:00,24.800447,110.05039,0.17860188,0.13395141
2024-02-10 17:45:00,22.062408,114.8948,0.18522196,0.13891648
2024-02-10 18:00:00,11.391648,121.02215,0.18109435,0.13582076
2024-02-10 18:15:00,10.084385,117.087204,0.18319193,0.13739394
2024-02-10 18:30:00,8.656058,115.69834,0.18288173,0.1371613
2024-02-10 18:45:00,13.067224,120.8339,0.17950273,0.13462704
2024-02-10 19:00:00,13.36727,118.307335,0.18041308,0.13530982
2024-02-10 19:15:00,13.1591,122.08567,0.1794745,0.13460588
2024-02-10 19:30:00,15.381283,120.13898,0.17658822,0.13244116
2024-02-10 19:45:00,16.218832,125.312836,0.17142123,0.12856592
2024-02-10 20:00:00,16.575611,117.15099,0.17722479,0.13291858
2024-02-10 20:15:00,15.807029,119.479034,0.18079667,0.1355975
2024-02-10 20:30:00,14.752549,118.64465,0.18434234,0.13825676
2024-02-10 20:45:00,18.808443,124.74074,0.18318397,0.13738798
2024-02-10 21:00:00,18.025028,119.4703,0.17888156,0.13416116
2024-02-10 21:15:00,20.29994,123.37638,0.1772793,0.13295947
2024-02-10 21:30:00,20.624363,122.1998,0.1792805,0.13446039
2024-02-10 21:45:00,16.717197,132.96344,0.17609999,0.13207498
2024-02-10 22:00:00,17.202108,123.42394,0.17153893,0.1286542
2024-02-10 22:15:00,19.060436,122.50796,0.093819425,0.070364565
2024-02-10 22:30:00,18.94894,128.83936,0.10549897,0.07912423
2024-02-10 22:45:00,23.048813,134.70874,0.10742914,0.08057185
2024-02-10 23:00:00,22.70262,127.53573,0.103015766,0.07726182
2024-02-10 23:15:00,24.642933,127.80658,0.099767394,0.07482554
2024-02-10 23:30:00,23.663063,133.00903,0.09442808,0.07082106
2024-02-10 23:45:00,23.692066,131.16705,0.099355474,0.0745166
2024-02-11 00:00:00,26.056314,129.08832,0.10244736,0.07683552
2024-02-11 00:15:00,24.954174,124.71538,0.103319526,0.077489644
2024-02-11 00:30:00,24.483028,128.45367,0.10275525,0.07706644
2024-02-11 00:45:00,27.612663,120.70057,0.104838274,0.078628704
2024-02-11 01:00:00,25.158564,123.09375,0.107771814,0.08082886
2024-02-11 01:15:00,24.566301,130.6923,0.09837991,0.07378493
2024-02-11 01:30:00,23.71539,129.48833,0.11122125,0.08341594
2024-02-11 01:45:00,26.981491,125.28306,0.09192025,0.068940185
2024-02-11 02:00:00,28.201508,115.010506,0.096886754,0.072665066
2024-02-11 02:15:00,25.745106,117.03534,0.1008,0.0756
2024-02-11 02:30:00,28.54739,118.239815,0.102196105,0.07664708
2024-02-11 02:45:00,22.042841,119.31347,0.09927346,0.0744551
2024-02-11 03:00:00,25.889091,113.99835,0.09801694,0.0735127
2024-02-11 03:15:00,25.902681,116.975945,0.10881034,0.08160776
2024-02-11 03:30:00,24.47757,123.95749,0.097825915,0.073369436
2024-02-11 03:45:00,30.614002,117.38925,0.09592251,0.07194188
2024-02-11 04:00:00,25.59502,115.53405,0.1067633,0.08007248
2024-02-11 04:15:00,24.759981,109.44141,0.10339661,0.07754746
2024-02-11 04:30:00,25.442959,105.79353,0.10437887,0.07828415
2024-02-11 04:45:00,21.169355,106.26447,0.10078349,0.075587615
2024-02-11 05:00:00,23.408466,103.28244,0.09449606,0.07087204
2024-02-11 05:15:00,26.618237,109.12289,0.10033848,0.07525386
2024-02-11 05:30:00,23.088936,109.18607,0.09394525,0.07045894
2024-02-11 05:45:00,22.356966,102.62721,0.10096923,0.07572692
2024-02-11 06:00:00,26.275906,105.93294,0.10261361,0.07696021
2024-02-11 06:15:00,31.187525,110.090065,0.10430168,0.07822626
2024-02-11 06:30:00,34.34617,110.94249,0.09963045,0.074722834
